epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
7,,,3819,,,,,,,,,,0.4312087595462799,,,,,,,,,,
7,,,3839,,,,,,,,,,0.20575758814811707,,,,,,,,,,
7,,,3859,,,,,,,,,,0.1743193417787552,,,,,,,,,,
7,,,3879,,,,,,,,,,0.5576579570770264,,,,,,,,,,
7,,,3899,,,,,,,,,,0.31190088391304016,,,,,,,,,,
7,,,3919,,,,,,,,,,0.6016695499420166,,,,,,,,,,
7,,,3939,,,,,,,,,,0.5349904298782349,,,,,,,,,,
7,,,3959,,,,,,,,,,0.18389205634593964,,,,,,,,,,
7,,,3979,,,,,,,,,,0.6865793466567993,,,,,,,,,,
7,,,3999,,,,,,,,,,1.0954852104187012,,,,,,,,,,
7,,,4019,,,,,,,,,,0.17282801866531372,,,,,,,,,,
7,,,4039,,,,,,,,,,0.25476083159446716,,,,,,,,,,
7,,,4059,,,,,,,,,,0.3653317391872406,,,,,,,,,,
7,,,4079,,,,,,,,,,0.16742432117462158,,,,,,,,,,
7,,,4099,,,,,,,,,,0.18779043853282928,,,,,,,,,,
7,,,4119,,,,,,,,,,0.11254041641950607,,,,,,,,,,
7,,,4139,,,,,,,,,,0.3733598589897156,,,,,,,,,,
7,,,4159,,,,,,,,,,0.4746031165122986,,,,,,,,,,
7,,,4179,,,,,,,,,,0.23558256030082703,,,,,,,,,,
7,,,4199,,,,,,,,,,0.5763235688209534,,,,,,,,,,
7,,,4219,,,,,,,,,,0.31741824746131897,,,,,,,,,,
7,,,4239,,,,,,,,,,0.17080646753311157,,,,,,,,,,
7,,,4259,,,,,,,,,,0.3797660768032074,,,,,,,,,,
7,,,4279,,,,,,,,,,0.10838096588850021,,,,,,,,,,
7,,,4299,,,,,,,,,,0.2244827151298523,,,,,,,,,,
7,,,4303,,,,,,,,,,,0.5747421979904175,0.7684401273727417,0.5568928122520447,3.3275318145751953,0.6354414224624634,0.37530991435050964,0.5018709301948547,0.49372127652168274,0.9107322096824646,0.5747421979904175
7,,,4303,,,,,,,,0.8094503283500671,0.35067448019981384,,,,,,,,,,,
,0.00027,0.00027,4304,,,,,,,,,,,,,,,,,,,,
8,,,4319,,,,,,,,,,0.15317395329475403,,,,,,,,,,
8,,,4339,,,,,,,,,,0.13510048389434814,,,,,,,,,,
8,,,4359,,,,,,,,,,0.17981687188148499,,,,,,,,,,
8,,,4379,,,,,,,,,,0.20376037061214447,,,,,,,,,,
8,,,4399,,,,,,,,,,0.5693651437759399,,,,,,,,,,
8,,,4419,,,,,,,,,,0.1925872415304184,,,,,,,,,,
8,,,4439,,,,,,,,,,0.26114848256111145,,,,,,,,,,
8,,,4459,,,,,,,,,,0.20530255138874054,,,,,,,,,,
8,,,4479,,,,,,,,,,0.1032346785068512,,,,,,,,,,
8,,,4499,,,,,,,,,,0.5229888558387756,,,,,,,,,,
8,,,4519,,,,,,,,,,0.42774030566215515,,,,,,,,,,
8,,,4539,,,,,,,,,,0.1539413034915924,,,,,,,,,,
8,,,4559,,,,,,,,,,0.21608670055866241,,,,,,,,,,
8,,,4579,,,,,,,,,,0.6824159026145935,,,,,,,,,,
8,,,4599,,,,,,,,,,0.1271323710680008,,,,,,,,,,
8,,,4619,,,,,,,,,,0.374865859746933,,,,,,,,,,
8,,,4639,,,,,,,,,,0.09350782632827759,,,,,,,,,,
8,,,4659,,,,,,,,,,0.6600173115730286,,,,,,,,,,
8,,,4679,,,,,,,,,,0.2182653397321701,,,,,,,,,,
8,,,4699,,,,,,,,,,0.3563184440135956,,,,,,,,,,
8,,,4719,,,,,,,,,,0.46711504459381104,,,,,,,,,,
