epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
11,,,6079,,,,,,,,,,0.12856893241405487,,,,,,,,,,
11,,,6099,,,,,,,,,,0.14397889375686646,,,,,,,,,,
11,,,6119,,,,,,,,,,0.44241607189178467,,,,,,,,,,
11,,,6139,,,,,,,,,,0.10239419341087341,,,,,,,,,,
11,,,6159,,,,,,,,,,0.04850750416517258,,,,,,,,,,
11,,,6179,,,,,,,,,,0.11463066190481186,,,,,,,,,,
11,,,6199,,,,,,,,,,0.3588589131832123,,,,,,,,,,
11,,,6219,,,,,,,,,,0.2863391041755676,,,,,,,,,,
11,,,6239,,,,,,,,,,0.1578742414712906,,,,,,,,,,
11,,,6259,,,,,,,,,,0.12828123569488525,,,,,,,,,,
11,,,6279,,,,,,,,,,0.19369129836559296,,,,,,,,,,
11,,,6299,,,,,,,,,,0.11525952816009521,,,,,,,,,,
11,,,6319,,,,,,,,,,0.08022168278694153,,,,,,,,,,
11,,,6339,,,,,,,,,,0.2573528289794922,,,,,,,,,,
11,,,6359,,,,,,,,,,0.03595782816410065,,,,,,,,,,
11,,,6379,,,,,,,,,,0.21957466006278992,,,,,,,,,,
