epoch,lr-AdamW,p_cd1,p_cd2,p_cd3,step,test_auroc,test_f1_score,test_f_beta,test_loss_epoch,test_loss_step,test_mcc,test_task_loss,train_cd_reg,train_f1_score,train_f_beta,train_loss_epoch,train_loss_step,train_mcc,train_task_loss,val_auroc,val_f1_score,val_f_beta,val_loss_epoch,val_loss_step,val_mcc,val_task_loss
,,,,,202,,,,,,,,,,,,,,,,,,,29.520858764648438,,
,,,,,203,,,,,,,,,,,,,,,,,,,31.2644100189209,,
,,,,,204,,,,,,,,,,,,,,,,,,,34.192535400390625,,
,,,,,205,,,,,,,,,,,,,,,,,,,38.832489013671875,,
,,,,,206,,,,,,,,,,,,,,,,,,,41.808021545410156,,
,,,,,207,,,,,,,,,,,,,,,,,,,24.58970069885254,,
,,,,,208,,,,,,,,,,,,,,,,,,,28.518430709838867,,
,,,,,209,,,,,,,,,,,,,,,,,,,35.08405303955078,,
,,,,,210,,,,,,,,,,,,,,,,,,,3.2569971084594727,,
,,,,,211,,,,,,,,,,,,,,,,,,,3.127647876739502,,
,,,,,212,,,,,,,,,,,,,,,,,,,4.347620010375977,,
,,,,,213,,,,,,,,,,,,,,,,,,,3.1040475368499756,,
,,,,,214,,,,,,,,,,,,,,,,,,,3.467073917388916,,
,,,,,215,,,,,,,,,,,,,,,,,,,2.9897680282592773,,
,,,,,216,,,,,,,,,,,,,,,,,,,2.9400930404663086,,
,,,,,217,,,,,,,,,,,,,,,,,,,4.4352593421936035,,
,,,,,218,,,,,,,,,,,,,,,,,,,2.780350685119629,,
,,,,,219,,,,,,,,,,,,,,,,,,,2.856142997741699,,
,,,,,220,,,,,,,,,,,,,,,,,,,4.6385345458984375,,
,,,,,221,,,,,,,,,,,,,,,,,,,3.874035358428955,,
,,,,,222,,,,,,,,,,,,,,,,,,,4.062790870666504,,
,,,,,223,,,,,,,,,,,,,,,,,,,3.3579957485198975,,
,,,,,224,,,,,,,,,,,,,,,,,,,3.430112838745117,,
,,,,,225,,,,,,,,,,,,,,,,,,,1.8613417148590088,,
,,,,,226,,,,,,,,,,,,,,,,,,,1.9288508892059326,,
,,,,,227,,,,,,,,,,,,,,,,,,,1.9998133182525635,,
,,,,,228,,,,,,,,,,,,,,,,,,,2.6378204822540283,,
,,,,,229,,,,,,,,,,,,,,,,,,,4.512157440185547,,
,,,,,230,,,,,,,,,,,,,,,,,,,2.7208962440490723,,
,,,,,231,,,,,,,,,,,,,,,,,,,1.9870970249176025,,
,,,,,232,,,,,,,,,,,,,,,,,,,1.9111433029174805,,
,,,,,233,,,,,,,,,,,,,,,,,,,1.8846778869628906,,
,,,,,234,,,,,,,,,,,,,,,,,,,3.1501307487487793,,
,,,,,235,,,,,,,,,,,,,,,,,,,5.787038803100586,,
,,,,,236,,,,,,,,,,,,,,,,,,,4.484919548034668,,
,,,,,237,,,,,,,,,,,,,,,,,,,3.768704891204834,,
,,,,,238,,,,,,,,,,,,,,,,,,,5.035140037536621,,
,,,,,239,,,,,,,,,,,,,,,,,,,7.644561767578125,,
,,,,,240,,,,,,,,,,,,,,,,,,,6.900254249572754,,
,,,,,241,,,,,,,,,,,,,,,,,,,3.9064297676086426,,
3,,,,,1431,,,,,,,,,,,,,,,0.640352725982666,0.19437752664089203,0.19437752664089203,7.869424819946289,,0.11964937299489975,7.869424819946289
3,,0.09357574582099915,0.13987144827842712,0.19122689962387085,1431,,,,,,,,0.001966172596439719,0.23183895647525787,0.23183895647525787,2.737941026687622,,0.1524813026189804,2.735973834991455,,,,,,,
,0.00023999999999999998,,,,1432,,,,,,,,,,,,,,,,,,,,,
4,,,,,1439,,,,,,,,,,,,1.8886200189590454,,,,,,,,,
4,,,,,1449,,,,,,,,,,,,4.758933067321777,,,,,,,,,
4,,,,,1459,,,,,,,,,,,,1.3141440153121948,,,,,,,,,
4,,,,,1469,,,,,,,,,,,,1.3276373147964478,,,,,,,,,
4,,,,,1479,,,,,,,,,,,,4.919040679931641,,,,,,,,,
4,,,,,1489,,,,,,,,,,,,1.664452075958252,,,,,,,,,
4,,,,,1499,,,,,,,,,,,,1.4234412908554077,,,,,,,,,
4,,,,,1509,,,,,,,,,,,,1.4639992713928223,,,,,,,,,
4,,,,,1519,,,,,,,,,,,,1.569687008857727,,,,,,,,,
4,,,,,1529,,,,,,,,,,,,1.9909461736679077,,,,,,,,,
4,,,,,1539,,,,,,,,,,,,1.352980613708496,,,,,,,,,
4,,,,,1549,,,,,,,,,,,,1.5963537693023682,,,,,,,,,
4,,,,,1559,,,,,,,,,,,,2.619225263595581,,,,,,,,,
4,,,,,1569,,,,,,,,,,,,4.721261024475098,,,,,,,,,
4,,,,,1579,,,,,,,,,,,,1.6015369892120361,,,,,,,,,
4,,,,,1589,,,,,,,,,,,,1.6738038063049316,,,,,,,,,
4,,,,,1599,,,,,,,,,,,,1.8869576454162598,,,,,,,,,
4,,,,,1609,,,,,,,,,,,,4.621142387390137,,,,,,,,,
4,,,,,1619,,,,,,,,,,,,4.083765029907227,,,,,,,,,
4,,,,,1629,,,,,,,,,,,,1.3951399326324463,,,,,,,,,
4,,,,,1639,,,,,,,,,,,,2.4783053398132324,,,,,,,,,
4,,,,,1649,,,,,,,,,,,,2.1966044902801514,,,,,,,,,
4,,,,,1659,,,,,,,,,,,,1.8430708646774292,,,,,,,,,
4,,,,,1669,,,,,,,,,,,,1.2675665616989136,,,,,,,,,
4,,,,,1679,,,,,,,,,,,,4.025389194488525,,,,,,,,,
4,,,,,1689,,,,,,,,,,,,4.702115058898926,,,,,,,,,
4,,,,,1699,,,,,,,,,,,,1.7134042978286743,,,,,,,,,
4,,,,,1709,,,,,,,,,,,,2.1348483562469482,,,,,,,,,
4,,,,,1719,,,,,,,,,,,,3.5373215675354004,,,,,,,,,
4,,,,,1729,,,,,,,,,,,,3.6759166717529297,,,,,,,,,
4,,,,,1739,,,,,,,,,,,,1.36625075340271,,,,,,,,,
4,,,,,1749,,,,,,,,,,,,5.544749736785889,,,,,,,,,
4,,,,,1759,,,,,,,,,,,,4.789661884307861,,,,,,,,,
4,,,,,1769,,,,,,,,,,,,1.4676092863082886,,,,,,,,,
4,,,,,1779,,,,,,,,,,,,4.118592262268066,,,,,,,,,
4,,,,,1789,,,,,,,,,,,,2.410892963409424,,,,,,,,,
,,,,,242,,,,,,,,,,,,,,,,,,,1.3337059020996094,,
,,,,,243,,,,,,,,,,,,,,,,,,,1.8126486539840698,,
,,,,,244,,,,,,,,,,,,,,,,,,,1.4823006391525269,,
,,,,,245,,,,,,,,,,,,,,,,,,,1.1019326448440552,,
,,,,,246,,,,,,,,,,,,,,,,,,,1.2795307636260986,,
,,,,,247,,,,,,,,,,,,,,,,,,,0.8514627814292908,,
,,,,,248,,,,,,,,,,,,,,,,,,,0.8277997970581055,,
,,,,,249,,,,,,,,,,,,,,,,,,,1.051692008972168,,
,,,,,250,,,,,,,,,,,,,,,,,,,1.184300184249878,,
,,,,,251,,,,,,,,,,,,,,,,,,,1.2290254831314087,,
,,,,,252,,,,,,,,,,,,,,,,,,,0.7290571928024292,,
,,,,,253,,,,,,,,,,,,,,,,,,,0.6679302453994751,,
,,,,,254,,,,,,,,,,,,,,,,,,,0.9785698056221008,,
,,,,,255,,,,,,,,,,,,,,,,,,,0.8036996126174927,,
,,,,,256,,,,,,,,,,,,,,,,,,,1.306654930114746,,
,,,,,257,,,,,,,,,,,,,,,,,,,1.4427204132080078,,
,,,,,258,,,,,,,,,,,,,,,,,,,1.3103188276290894,,
,,,,,259,,,,,,,,,,,,,,,,,,,15.220226287841797,,
,,,,,260,,,,,,,,,,,,,,,,,,,17.35727882385254,,
,,,,,261,,,,,,,,,,,,,,,,,,,26.01934814453125,,
,,,,,262,,,,,,,,,,,,,,,,,,,15.376015663146973,,
,,,,,263,,,,,,,,,,,,,,,,,,,22.985300064086914,,
,,,,,264,,,,,,,,,,,,,,,,,,,30.085721969604492,,
,,,,,265,,,,,,,,,,,,,,,,,,,22.151348114013672,,
,,,,,266,,,,,,,,,,,,,,,,,,,22.78774642944336,,
,,,,,267,,,,,,,,,,,,,,,,,,,32.141849517822266,,
,,,,,268,,,,,,,,,,,,,,,,,,,13.715606689453125,,
,,,,,269,,,,,,,,,,,,,,,,,,,29.918106079101562,,
,,,,,270,,,,,,,,,,,,,,,,,,,37.52288055419922,,
,,,,,271,,,,,,,,,,,,,,,,,,,3.594209671020508,,
,,,,,272,,,,,,,,,,,,,,,,,,,3.6589841842651367,,
,,,,,273,,,,,,,,,,,,,,,,,,,5.092047214508057,,
,,,,,274,,,,,,,,,,,,,,,,,,,3.2800698280334473,,
,,,,,275,,,,,,,,,,,,,,,,,,,3.5563201904296875,,
,,,,,276,,,,,,,,,,,,,,,,,,,3.3507046699523926,,
,,,,,277,,,,,,,,,,,,,,,,,,,3.296354293823242,,
,,,,,278,,,,,,,,,,,,,,,,,,,5.852562427520752,,
,,,,,279,,,,,,,,,,,,,,,,,,,3.156954050064087,,
,,,,,280,,,,,,,,,,,,,,,,,,,3.7961573600769043,,
,,,,,281,,,,,,,,,,,,,,,,,,,6.190361499786377,,
,,,,,282,,,,,,,,,,,,,,,,,,,4.957957744598389,,
,,,,,283,,,,,,,,,,,,,,,,,,,5.29578161239624,,
,,,,,284,,,,,,,,,,,,,,,,,,,3.9082603454589844,,
,,,,,285,,,,,,,,,,,,,,,,,,,4.052048683166504,,
,,,,,286,,,,,,,,,,,,,,,,,,,1.80989408493042,,
,,,,,287,,,,,,,,,,,,,,,,,,,1.94193434715271,,
,,,,,288,,,,,,,,,,,,,,,,,,,2.329843044281006,,
,,,,,289,,,,,,,,,,,,,,,,,,,3.1389565467834473,,
,,,,,290,,,,,,,,,,,,,,,,,,,5.298747539520264,,
,,,,,291,,,,,,,,,,,,,,,,,,,3.007011651992798,,
,,,,,292,,,,,,,,,,,,,,,,,,,1.6736637353897095,,
,,,,,293,,,,,,,,,,,,,,,,,,,1.6295267343521118,,
,,,,,294,,,,,,,,,,,,,,,,,,,1.6635812520980835,,
,,,,,295,,,,,,,,,,,,,,,,,,,2.859091281890869,,
,,,,,296,,,,,,,,,,,,,,,,,,,4.67949914932251,,
,,,,,297,,,,,,,,,,,,,,,,,,,3.2610538005828857,,
,,,,,298,,,,,,,,,,,,,,,,,,,2.9243829250335693,,
,,,,,299,,,,,,,,,,,,,,,,,,,4.344797134399414,,
,,,,,300,,,,,,,,,,,,,,,,,,,7.042786598205566,,
,,,,,301,,,,,,,,,,,,,,,,,,,6.484929084777832,,
,,,,,302,,,,,,,,,,,,,,,,,,,3.6872124671936035,,
4,,,,,1789,,,,,,,,,,,,,,,0.6780813932418823,0.20813390612602234,0.20813390612602234,6.975253582000732,,0.15778848528862,6.975253582000732
4,,0.09085696935653687,0.13532496988773346,0.18702371418476105,1789,,,,,,,,0.001935840118676424,0.24394896626472473,0.24394896626472473,2.725590467453003,,0.17138592898845673,2.7236554622650146,,,,,,,
,0.0003,,,,1790,,,,,,,,,,,,,,,,,,,,,
5,,,,,1799,,,,,,,,,,,,4.648767471313477,,,,,,,,,
5,,,,,1809,,,,,,,,,,,,1.5287718772888184,,,,,,,,,
5,,,,,1819,,,,,,,,,,,,1.2313858270645142,,,,,,,,,
5,,,,,1829,,,,,,,,,,,,1.6539161205291748,,,,,,,,,
5,,,,,1839,,,,,,,,,,,,1.5353703498840332,,,,,,,,,
5,,,,,1849,,,,,,,,,,,,1.8304229974746704,,,,,,,,,
5,,,,,1859,,,,,,,,,,,,1.7444509267807007,,,,,,,,,
5,,,,,1869,,,,,,,,,,,,4.9697957038879395,,,,,,,,,
5,,,,,1879,,,,,,,,,,,,1.450696349143982,,,,,,,,,
5,,,,,1889,,,,,,,,,,,,1.341496229171753,,,,,,,,,
5,,,,,1899,,,,,,,,,,,,1.7706100940704346,,,,,,,,,
5,,,,,1909,,,,,,,,,,,,1.2641654014587402,,,,,,,,,
5,,,,,1919,,,,,,,,,,,,3.099149465560913,,,,,,,,,
5,,,,,1929,,,,,,,,,,,,4.274240016937256,,,,,,,,,
5,,,,,1939,,,,,,,,,,,,1.423615574836731,,,,,,,,,
5,,,,,1949,,,,,,,,,,,,4.692724227905273,,,,,,,,,
5,,,,,1959,,,,,,,,,,,,3.9004874229431152,,,,,,,,,
5,,,,,1969,,,,,,,,,,,,1.3959201574325562,,,,,,,,,
5,,,,,1979,,,,,,,,,,,,5.241012096405029,,,,,,,,,
5,,,,,1989,,,,,,,,,,,,3.182802677154541,,,,,,,,,
5,,,,,1999,,,,,,,,,,,,1.3712522983551025,,,,,,,,,
5,,,,,2009,,,,,,,,,,,,3.354463577270508,,,,,,,,,
5,,,,,2019,,,,,,,,,,,,3.4409077167510986,,,,,,,,,
5,,,,,2029,,,,,,,,,,,,1.7647457122802734,,,,,,,,,
5,,,,,2039,,,,,,,,,,,,5.315694332122803,,,,,,,,,
5,,,,,2049,,,,,,,,,,,,5.202742576599121,,,,,,,,,
5,,,,,2059,,,,,,,,,,,,1.3531023263931274,,,,,,,,,
5,,,,,2069,,,,,,,,,,,,4.183779239654541,,,,,,,,,
5,,,,,2079,,,,,,,,,,,,1.5813783407211304,,,,,,,,,
5,,,,,2089,,,,,,,,,,,,4.36887788772583,,,,,,,,,
5,,,,,2099,,,,,,,,,,,,5.0485711097717285,,,,,,,,,
5,,,,,2109,,,,,,,,,,,,1.3305180072784424,,,,,,,,,
5,,,,,2119,,,,,,,,,,,,2.0876402854919434,,,,,,,,,
5,,,,,2129,,,,,,,,,,,,2.553492307662964,,,,,,,,,
5,,,,,2139,,,,,,,,,,,,1.6446104049682617,,,,,,,,,
,,,,,303,,,,,,,,,,,,,,,,,,,0.5371984243392944,,
,,,,,304,,,,,,,,,,,,,,,,,,,0.9290342926979065,,
,,,,,305,,,,,,,,,,,,,,,,,,,0.7495417594909668,,
,,,,,306,,,,,,,,,,,,,,,,,,,0.839393138885498,,
,,,,,307,,,,,,,,,,,,,,,,,,,0.9983561038970947,,
,,,,,308,,,,,,,,,,,,,,,,,,,0.9440015554428101,,
,,,,,309,,,,,,,,,,,,,,,,,,,0.8881974220275879,,
,,,,,310,,,,,,,,,,,,,,,,,,,0.9476633667945862,,
,,,,,311,,,,,,,,,,,,,,,,,,,0.7933337688446045,,
,,,,,312,,,,,,,,,,,,,,,,,,,0.4907240569591522,,
,,,,,313,,,,,,,,,,,,,,,,,,,0.4922032654285431,,
,,,,,314,,,,,,,,,,,,,,,,,,,0.5854236483573914,,
,,,,,315,,,,,,,,,,,,,,,,,,,0.6106951832771301,,
,,,,,316,,,,,,,,,,,,,,,,,,,0.7377772331237793,,
,,,,,317,,,,,,,,,,,,,,,,,,,1.1052427291870117,,
,,,,,318,,,,,,,,,,,,,,,,,,,0.8790589570999146,,
,,,,,319,,,,,,,,,,,,,,,,,,,0.792812705039978,,
,,,,,320,,,,,,,,,,,,,,,,,,,26.207290649414062,,
,,,,,321,,,,,,,,,,,,,,,,,,,30.019012451171875,,
,,,,,322,,,,,,,,,,,,,,,,,,,20.11294174194336,,
,,,,,323,,,,,,,,,,,,,,,,,,,14.407740592956543,,
,,,,,324,,,,,,,,,,,,,,,,,,,29.93642234802246,,
,,,,,325,,,,,,,,,,,,,,,,,,,37.188690185546875,,
,,,,,326,,,,,,,,,,,,,,,,,,,31.75425910949707,,
,,,,,327,,,,,,,,,,,,,,,,,,,33.55162048339844,,
,,,,,328,,,,,,,,,,,,,,,,,,,33.97115707397461,,
,,,,,329,,,,,,,,,,,,,,,,,,,24.455305099487305,,
,,,,,330,,,,,,,,,,,,,,,,,,,33.942710876464844,,
,,,,,331,,,,,,,,,,,,,,,,,,,34.999488830566406,,
,,,,,332,,,,,,,,,,,,,,,,,,,2.557321310043335,,
,,,,,333,,,,,,,,,,,,,,,,,,,2.585597038269043,,
,,,,,334,,,,,,,,,,,,,,,,,,,3.246272087097168,,
,,,,,335,,,,,,,,,,,,,,,,,,,2.371331214904785,,
,,,,,336,,,,,,,,,,,,,,,,,,,2.602750301361084,,
,,,,,337,,,,,,,,,,,,,,,,,,,2.4466123580932617,,
,,,,,338,,,,,,,,,,,,,,,,,,,2.349693775177002,,
,,,,,339,,,,,,,,,,,,,,,,,,,3.539862871170044,,
,,,,,340,,,,,,,,,,,,,,,,,,,2.3100857734680176,,
,,,,,341,,,,,,,,,,,,,,,,,,,2.669342517852783,,
,,,,,342,,,,,,,,,,,,,,,,,,,3.6434903144836426,,
,,,,,343,,,,,,,,,,,,,,,,,,,3.2412519454956055,,
,,,,,344,,,,,,,,,,,,,,,,,,,2.9751386642456055,,
,,,,,345,,,,,,,,,,,,,,,,,,,2.6470658779144287,,
,,,,,346,,,,,,,,,,,,,,,,,,,2.753952980041504,,
,,,,,347,,,,,,,,,,,,,,,,,,,2.177805185317993,,
,,,,,348,,,,,,,,,,,,,,,,,,,2.2964720726013184,,
,,,,,349,,,,,,,,,,,,,,,,,,,2.605637788772583,,
,,,,,350,,,,,,,,,,,,,,,,,,,3.0452890396118164,,
,,,,,351,,,,,,,,,,,,,,,,,,,4.717644214630127,,
,,,,,352,,,,,,,,,,,,,,,,,,,3.0974318981170654,,
,,,,,353,,,,,,,,,,,,,,,,,,,2.7429049015045166,,
,,,,,354,,,,,,,,,,,,,,,,,,,2.448443651199341,,
,,,,,355,,,,,,,,,,,,,,,,,,,2.1377906799316406,,
,,,,,356,,,,,,,,,,,,,,,,,,,3.3198792934417725,,
,,,,,357,,,,,,,,,,,,,,,,,,,5.731086730957031,,
,,,,,358,,,,,,,,,,,,,,,,,,,4.1271467208862305,,
,,,,,359,,,,,,,,,,,,,,,,,,,3.8354127407073975,,
,,,,,360,,,,,,,,,,,,,,,,,,,5.151297569274902,,
,,,,,361,,,,,,,,,,,,,,,,,,,7.110749244689941,,
,,,,,362,,,,,,,,,,,,,,,,,,,6.260329723358154,,
,,,,,363,,,,,,,,,,,,,,,,,,,4.265993118286133,,
5,,,,,2147,,,,,,,,,,,,,,,0.6757838129997253,0.16395872831344604,0.16395872831344604,7.719318389892578,,0.10983240604400635,7.719318389892578
5,,0.08744949847459793,0.1300221085548401,0.1807413548231125,2147,,,,,,,,0.0018940436420962214,0.2358042448759079,0.2358042448759079,2.738379716873169,,0.17192170023918152,2.736485242843628,,,,,,,
,0.0002999179886011389,,,,2148,,,,,,,,,,,,,,,,,,,,,
6,,,,,2149,,,,,,,,,,,,1.8393981456756592,,,,,,,,,
6,,,,,2159,,,,,,,,,,,,4.368801116943359,,,,,,,,,
6,,,,,2169,,,,,,,,,,,,5.336668968200684,,,,,,,,,
6,,,,,2179,,,,,,,,,,,,1.8293873071670532,,,,,,,,,
6,,,,,2189,,,,,,,,,,,,2.435988187789917,,,,,,,,,
6,,,,,2199,,,,,,,,,,,,2.2220051288604736,,,,,,,,,
6,,,,,2209,,,,,,,,,,,,4.013778209686279,,,,,,,,,
6,,,,,2219,,,,,,,,,,,,1.9946730136871338,,,,,,,,,
6,,,,,2229,,,,,,,,,,,,1.49655282497406,,,,,,,,,
6,,,,,2239,,,,,,,,,,,,4.0679030418396,,,,,,,,,
6,,,,,2249,,,,,,,,,,,,5.279297351837158,,,,,,,,,
6,,,,,2259,,,,,,,,,,,,5.489536762237549,,,,,,,,,
6,,,,,2269,,,,,,,,,,,,1.8041038513183594,,,,,,,,,
6,,,,,2279,,,,,,,,,,,,1.3078078031539917,,,,,,,,,
6,,,,,2289,,,,,,,,,,,,2.844473361968994,,,,,,,,,
6,,,,,2299,,,,,,,,,,,,4.417266845703125,,,,,,,,,
6,,,,,2309,,,,,,,,,,,,4.581324577331543,,,,,,,,,
6,,,,,2319,,,,,,,,,,,,2.7082197666168213,,,,,,,,,
6,,,,,2329,,,,,,,,,,,,4.25803279876709,,,,,,,,,
6,,,,,2339,,,,,,,,,,,,5.341779708862305,,,,,,,,,
6,,,,,2349,,,,,,,,,,,,2.7221877574920654,,,,,,,,,
6,,,,,2359,,,,,,,,,,,,2.4734225273132324,,,,,,,,,
6,,,,,2369,,,,,,,,,,,,1.238649845123291,,,,,,,,,
6,,,,,2379,,,,,,,,,,,,1.6853916645050049,,,,,,,,,
6,,,,,2389,,,,,,,,,,,,5.458470344543457,,,,,,,,,
6,,,,,2399,,,,,,,,,,,,4.675494194030762,,,,,,,,,
6,,,,,2409,,,,,,,,,,,,1.485796570777893,,,,,,,,,
6,,,,,2419,,,,,,,,,,,,5.692254066467285,,,,,,,,,
6,,,,,2429,,,,,,,,,,,,5.153787136077881,,,,,,,,,
6,,,,,2439,,,,,,,,,,,,1.6892962455749512,,,,,,,,,
6,,,,,2449,,,,,,,,,,,,1.4584211111068726,,,,,,,,,
6,,,,,2459,,,,,,,,,,,,1.2150218486785889,,,,,,,,,
6,,,,,2469,,,,,,,,,,,,4.165719509124756,,,,,,,,,
6,,,,,2479,,,,,,,,,,,,4.129457950592041,,,,,,,,,
6,,,,,2489,,,,,,,,,,,,2.414985418319702,,,,,,,,,
6,,,,,2499,,,,,,,,,,,,3.3685128688812256,,,,,,,,,
,,,,,364,,,,,,,,,,,,,,,,,,,0.5196418166160583,,
,,,,,365,,,,,,,,,,,,,,,,,,,0.9068528413772583,,
,,,,,366,,,,,,,,,,,,,,,,,,,0.8003442287445068,,
,,,,,367,,,,,,,,,,,,,,,,,,,0.9775961637496948,,
,,,,,368,,,,,,,,,,,,,,,,,,,1.2194164991378784,,
,,,,,369,,,,,,,,,,,,,,,,,,,1.1277692317962646,,
,,,,,370,,,,,,,,,,,,,,,,,,,1.0283477306365967,,
,,,,,371,,,,,,,,,,,,,,,,,,,1.1284356117248535,,
,,,,,372,,,,,,,,,,,,,,,,,,,0.870622992515564,,
,,,,,373,,,,,,,,,,,,,,,,,,,0.4773561954498291,,
,,,,,374,,,,,,,,,,,,,,,,,,,0.5408730506896973,,
,,,,,375,,,,,,,,,,,,,,,,,,,0.5809217691421509,,
,,,,,376,,,,,,,,,,,,,,,,,,,0.6094996333122253,,
,,,,,377,,,,,,,,,,,,,,,,,,,0.8203020095825195,,
,,,,,378,,,,,,,,,,,,,,,,,,,1.324142575263977,,
,,,,,379,,,,,,,,,,,,,,,,,,,1.0075442790985107,,
,,,,,380,,,,,,,,,,,,,,,,,,,0.9103553295135498,,
,,,,,381,,,,,,,,,,,,,,,,,,,26.00497817993164,,
,,,,,382,,,,,,,,,,,,,,,,,,,33.46733474731445,,
,,,,,383,,,,,,,,,,,,,,,,,,,25.9127140045166,,
,,,,,384,,,,,,,,,,,,,,,,,,,20.186548233032227,,
,,,,,385,,,,,,,,,,,,,,,,,,,34.82722473144531,,
,,,,,386,,,,,,,,,,,,,,,,,,,38.365264892578125,,
,,,,,387,,,,,,,,,,,,,,,,,,,31.18024253845215,,
,,,,,388,,,,,,,,,,,,,,,,,,,32.339473724365234,,
,,,,,389,,,,,,,,,,,,,,,,,,,33.39287567138672,,
,,,,,390,,,,,,,,,,,,,,,,,,,30.61779022216797,,
,,,,,391,,,,,,,,,,,,,,,,,,,41.33583068847656,,
,,,,,392,,,,,,,,,,,,,,,,,,,36.764949798583984,,
,,,,,393,,,,,,,,,,,,,,,,,,,2.8607358932495117,,
,,,,,394,,,,,,,,,,,,,,,,,,,2.950709342956543,,
,,,,,395,,,,,,,,,,,,,,,,,,,3.6843197345733643,,
,,,,,396,,,,,,,,,,,,,,,,,,,2.827207326889038,,
,,,,,397,,,,,,,,,,,,,,,,,,,2.9643585681915283,,
,,,,,398,,,,,,,,,,,,,,,,,,,2.708390235900879,,
,,,,,399,,,,,,,,,,,,,,,,,,,2.6529409885406494,,
,,,,,400,,,,,,,,,,,,,,,,,,,3.6565232276916504,,
,,,,,401,,,,,,,,,,,,,,,,,,,2.2489635944366455,,
,,,,,402,,,,,,,,,,,,,,,,,,,2.108497142791748,,
,,,,,403,,,,,,,,,,,,,,,,,,,3.610480308532715,,
,,,,,404,,,,,,,,,,,,,,,,,,,3.4373111724853516,,
,,,,,405,,,,,,,,,,,,,,,,,,,3.0688395500183105,,
,,,,,406,,,,,,,,,,,,,,,,,,,2.5556540489196777,,
,,,,,407,,,,,,,,,,,,,,,,,,,2.563295364379883,,
,,,,,408,,,,,,,,,,,,,,,,,,,2.071758270263672,,
,,,,,409,,,,,,,,,,,,,,,,,,,2.2326266765594482,,
,,,,,410,,,,,,,,,,,,,,,,,,,2.752715826034546,,
,,,,,411,,,,,,,,,,,,,,,,,,,3.414113998413086,,
,,,,,412,,,,,,,,,,,,,,,,,,,5.15938138961792,,
,,,,,413,,,,,,,,,,,,,,,,,,,3.2666897773742676,,
,,,,,414,,,,,,,,,,,,,,,,,,,2.254802703857422,,
,,,,,415,,,,,,,,,,,,,,,,,,,2.0617518424987793,,
,,,,,416,,,,,,,,,,,,,,,,,,,1.7488117218017578,,
,,,,,417,,,,,,,,,,,,,,,,,,,2.7981507778167725,,
,,,,,418,,,,,,,,,,,,,,,,,,,4.386541843414307,,
,,,,,419,,,,,,,,,,,,,,,,,,,3.2318179607391357,,
,,,,,420,,,,,,,,,,,,,,,,,,,3.0313568115234375,,
,,,,,421,,,,,,,,,,,,,,,,,,,4.0754218101501465,,
,,,,,422,,,,,,,,,,,,,,,,,,,6.555546760559082,,
,,,,,423,,,,,,,,,,,,,,,,,,,5.674172401428223,,
,,,,,424,,,,,,,,,,,,,,,,,,,3.7241415977478027,,
6,,,,,2505,,,,,,,,,,,,,,,0.6704198122024536,0.20152588188648224,0.20152588188648224,8.222677230834961,,0.1566670835018158,8.222677230834961
6,,0.08443726599216461,0.1248101070523262,0.1737118810415268,2505,,,,,,,,0.0018490178044885397,0.23797111213207245,0.23797111213207245,2.7151899337768555,,0.16884708404541016,2.713341474533081,,,,,,,
,0.00029967204408281613,,,,2506,,,,,,,,,,,,,,,,,,,,,
7,,,,,2509,,,,,,,,,,,,1.746350646018982,,,,,,,,,
7,,,,,2519,,,,,,,,,,,,1.5246362686157227,,,,,,,,,
7,,,,,2529,,,,,,,,,,,,1.3666960000991821,,,,,,,,,
7,,,,,2539,,,,,,,,,,,,1.5455025434494019,,,,,,,,,
7,,,,,2549,,,,,,,,,,,,1.459182620048523,,,,,,,,,
7,,,,,2559,,,,,,,,,,,,1.4199321269989014,,,,,,,,,
7,,,,,2569,,,,,,,,,,,,2.687927484512329,,,,,,,,,
7,,,,,2579,,,,,,,,,,,,2.073729991912842,,,,,,,,,
7,,,,,2589,,,,,,,,,,,,1.2823911905288696,,,,,,,,,
7,,,,,2599,,,,,,,,,,,,5.670194149017334,,,,,,,,,
7,,,,,2609,,,,,,,,,,,,1.452707052230835,,,,,,,,,
7,,,,,2619,,,,,,,,,,,,4.880008697509766,,,,,,,,,
7,,,,,2629,,,,,,,,,,,,1.546592354774475,,,,,,,,,
7,,,,,2639,,,,,,,,,,,,2.249525785446167,,,,,,,,,
7,,,,,2649,,,,,,,,,,,,1.3158036470413208,,,,,,,,,
7,,,,,2659,,,,,,,,,,,,1.4343103170394897,,,,,,,,,
7,,,,,2669,,,,,,,,,,,,1.1932498216629028,,,,,,,,,
7,,,,,2679,,,,,,,,,,,,1.265203833580017,,,,,,,,,
7,,,,,2689,,,,,,,,,,,,1.1496670246124268,,,,,,,,,
7,,,,,2699,,,,,,,,,,,,3.526893138885498,,,,,,,,,
7,,,,,2709,,,,,,,,,,,,3.9555716514587402,,,,,,,,,
7,,,,,2719,,,,,,,,,,,,1.6554418802261353,,,,,,,,,
7,,,,,2729,,,,,,,,,,,,1.5939650535583496,,,,,,,,,
7,,,,,2739,,,,,,,,,,,,2.961956262588501,,,,,,,,,
7,,,,,2749,,,,,,,,,,,,2.512350082397461,,,,,,,,,
7,,,,,2759,,,,,,,,,,,,1.2142800092697144,,,,,,,,,
7,,,,,2769,,,,,,,,,,,,3.420171022415161,,,,,,,,,
