epoch,lr-AdamW,p_cd1,p_cd2,p_cd3,step,train_cd_reg,train_f1_score,train_f_beta,train_loss_epoch,train_loss_step,train_mcc,train_task_loss,val_auroc,val_f1_score,val_f_beta,val_loss_epoch,val_loss_step,val_mcc,val_task_loss
,,,,,283,,,,,,,,,,,,1.8814945220947266,,
,,,,,284,,,,,,,,,,,,1.3834713697433472,,
,,,,,285,,,,,,,,,,,,1.2731151580810547,,
,,,,,286,,,,,,,,,,,,0.025484208017587662,,
,,,,,287,,,,,,,,,,,,0.042134642601013184,,
,,,,,288,,,,,,,,,,,,0.052729178220033646,,
,,,,,289,,,,,,,,,,,,0.2142467498779297,,
,,,,,290,,,,,,,,,,,,0.3952608108520508,,
,,,,,291,,,,,,,,,,,,0.25507882237434387,,
,,,,,292,,,,,,,,,,,,0.16841547191143036,,
,,,,,293,,,,,,,,,,,,0.14664188027381897,,
,,,,,294,,,,,,,,,,,,0.03944062441587448,,
,,,,,295,,,,,,,,,,,,0.29648998379707336,,
,,,,,296,,,,,,,,,,,,0.9190315008163452,,
,,,,,297,,,,,,,,,,,,0.7055155038833618,,
,,,,,298,,,,,,,,,,,,0.6441466808319092,,
,,,,,299,,,,,,,,,,,,0.8251290321350098,,
,,,,,300,,,,,,,,,,,,2.062081813812256,,
,,,,,301,,,,,,,,,,,,2.033493757247925,,
,,,,,302,,,,,,,,,,,,1.161679983139038,,
4,,,,,1349,,,,,,,,0.777282178401947,0.3254639506340027,0.3254639506340027,0.7425515055656433,,0.21742916107177734,0.7425515055656433
4,,0.09541622549295425,0.14157098531723022,0.19524849951267242,1349,0.0019874912686645985,0.3795112669467926,0.3795112669467926,0.6744689345359802,,0.23051512241363525,0.6724815368652344,,,,,,,
,0.0003,,,,1350,,,,,,,,,,,,,,
5,,,,,1359,,,,,0.5000622868537903,,,,,,,,,
5,,,,,1369,,,,,0.39178428053855896,,,,,,,,,
5,,,,,1379,,,,,0.47968095541000366,,,,,,,,,
5,,,,,1389,,,,,0.454192578792572,,,,,,,,,
5,,,,,1399,,,,,0.6765638589859009,,,,,,,,,
5,,,,,1409,,,,,0.6484577655792236,,,,,,,,,
5,,,,,1419,,,,,0.33042246103286743,,,,,,,,,
5,,,,,1429,,,,,0.3797645568847656,,,,,,,,,
5,,,,,1439,,,,,0.5466026067733765,,,,,,,,,
5,,,,,1449,,,,,0.6551365256309509,,,,,,,,,
5,,,,,1459,,,,,0.3975667655467987,,,,,,,,,
5,,,,,1469,,,,,0.5048291683197021,,,,,,,,,
5,,,,,1479,,,,,0.48112183809280396,,,,,,,,,
5,,,,,1489,,,,,0.6930977702140808,,,,,,,,,
5,,,,,1499,,,,,0.49710553884506226,,,,,,,,,
5,,,,,1509,,,,,0.48071786761283875,,,,,,,,,
5,,,,,1519,,,,,0.8720858693122864,,,,,,,,,
5,,,,,1529,,,,,0.7092220187187195,,,,,,,,,
5,,,,,1539,,,,,0.7234247922897339,,,,,,,,,
5,,,,,1549,,,,,0.842656135559082,,,,,,,,,
5,,,,,1559,,,,,0.6118337512016296,,,,,,,,,
5,,,,,1569,,,,,0.7555046677589417,,,,,,,,,
5,,,,,1579,,,,,0.6965307593345642,,,,,,,,,
5,,,,,1589,,,,,0.3606579303741455,,,,,,,,,
5,,,,,1599,,,,,0.695704996585846,,,,,,,,,
5,,,,,1609,,,,,0.29141631722450256,,,,,,,,,
5,,,,,1619,,,,,0.7000429034233093,,,,,,,,,
,,,,,303,,,,,,,,,,,,0.10048305988311768,,
,,,,,304,,,,,,,,,,,,0.4197287857532501,,
,,,,,305,,,,,,,,,,,,0.2812117338180542,,
,,,,,306,,,,,,,,,,,,0.45633020997047424,,
,,,,,307,,,,,,,,,,,,0.7359737753868103,,
,,,,,308,,,,,,,,,,,,0.7134730815887451,,
,,,,,309,,,,,,,,,,,,0.632227897644043,,
,,,,,310,,,,,,,,,,,,0.6689358949661255,,
,,,,,311,,,,,,,,,,,,0.3914121687412262,,
,,,,,312,,,,,,,,,,,,0.08175496757030487,,
,,,,,313,,,,,,,,,,,,0.09324897080659866,,
,,,,,314,,,,,,,,,,,,0.14319738745689392,,
,,,,,315,,,,,,,,,,,,0.16409555077552795,,
,,,,,316,,,,,,,,,,,,0.2687271535396576,,
,,,,,317,,,,,,,,,,,,0.7382156848907471,,
,,,,,318,,,,,,,,,,,,0.441253125667572,,
,,,,,319,,,,,,,,,,,,0.38970184326171875,,
,,,,,320,,,,,,,,,,,,0.3176969289779663,,
,,,,,321,,,,,,,,,,,,0.2227301448583603,,
,,,,,322,,,,,,,,,,,,0.4432530999183655,,
,,,,,323,,,,,,,,,,,,0.4120732545852661,,
,,,,,324,,,,,,,,,,,,0.34648221731185913,,
,,,,,325,,,,,,,,,,,,0.286380410194397,,
,,,,,326,,,,,,,,,,,,0.20977744460105896,,
,,,,,327,,,,,,,,,,,,0.23173238337039948,,
,,,,,328,,,,,,,,,,,,0.5796963572502136,,
,,,,,329,,,,,,,,,,,,0.24701640009880066,,
,,,,,330,,,,,,,,,,,,0.34425508975982666,,
,,,,,331,,,,,,,,,,,,0.6973497867584229,,
,,,,,332,,,,,,,,,,,,0.9167660474777222,,
,,,,,333,,,,,,,,,,,,0.9602206945419312,,
,,,,,334,,,,,,,,,,,,2.087344169616699,,
,,,,,335,,,,,,,,,,,,0.5934261083602905,,
,,,,,336,,,,,,,,,,,,0.6648913621902466,,
,,,,,337,,,,,,,,,,,,0.7554861307144165,,
,,,,,338,,,,,,,,,,,,0.9396949410438538,,
,,,,,339,,,,,,,,,,,,2.677219867706299,,
,,,,,340,,,,,,,,,,,,0.7415124177932739,,
,,,,,341,,,,,,,,,,,,0.7047205567359924,,
,,,,,342,,,,,,,,,,,,2.194087028503418,,
,,,,,343,,,,,,,,,,,,1.993704080581665,,
,,,,,344,,,,,,,,,,,,2.09844708442688,,
,,,,,345,,,,,,,,,,,,1.22165846824646,,
,,,,,346,,,,,,,,,,,,1.4288334846496582,,
,,,,,347,,,,,,,,,,,,0.02273782342672348,,
,,,,,348,,,,,,,,,,,,0.03491721302270889,,
,,,,,349,,,,,,,,,,,,0.04841029644012451,,
,,,,,350,,,,,,,,,,,,0.21834054589271545,,
,,,,,351,,,,,,,,,,,,0.3889186978340149,,
,,,,,352,,,,,,,,,,,,0.25723797082901,,
,,,,,353,,,,,,,,,,,,0.07255560159683228,,
,,,,,354,,,,,,,,,,,,0.06419655680656433,,
,,,,,355,,,,,,,,,,,,0.02570825070142746,,
,,,,,356,,,,,,,,,,,,0.5547628402709961,,
,,,,,357,,,,,,,,,,,,1.7722983360290527,,
,,,,,358,,,,,,,,,,,,0.88438880443573,,
,,,,,359,,,,,,,,,,,,0.7370681166648865,,
,,,,,360,,,,,,,,,,,,1.2548906803131104,,
,,,,,361,,,,,,,,,,,,2.6327953338623047,,
,,,,,362,,,,,,,,,,,,2.411135196685791,,
,,,,,363,,,,,,,,,,,,1.364515781402588,,
5,,,,,1619,,,,,,,,0.7858080863952637,0.46723079681396484,0.46723079681396484,0.7177263498306274,,0.3522023856639862,0.7177263498306274
5,,0.0929657593369484,0.1371166855096817,0.1916763186454773,1619,0.00196050014346838,0.4102206230163574,0.4102206230163574,0.6175380945205688,,0.27943041920661926,0.6155776381492615,,,,,,,
,0.0002999179886011389,,,,1620,,,,,,,,,,,,,,
6,,,,,1629,,,,,1.196555495262146,,,,,,,,,
6,,,,,1639,,,,,0.6631143093109131,,,,,,,,,
6,,,,,1649,,,,,0.4078849256038666,,,,,,,,,
6,,,,,1659,,,,,0.5250023007392883,,,,,,,,,
6,,,,,1669,,,,,0.36044567823410034,,,,,,,,,
6,,,,,1679,,,,,0.3584275543689728,,,,,,,,,
6,,,,,1689,,,,,0.3694705367088318,,,,,,,,,
6,,,,,1699,,,,,0.3184649348258972,,,,,,,,,
6,,,,,1709,,,,,0.3378283977508545,,,,,,,,,
6,,,,,1719,,,,,1.1146767139434814,,,,,,,,,
6,,,,,1729,,,,,0.7296165823936462,,,,,,,,,
6,,,,,1739,,,,,0.9767848253250122,,,,,,,,,
6,,,,,1749,,,,,0.9121389389038086,,,,,,,,,
6,,,,,1759,,,,,0.46785134077072144,,,,,,,,,
6,,,,,1769,,,,,0.5346939563751221,,,,,,,,,
6,,,,,1779,,,,,0.750326931476593,,,,,,,,,
6,,,,,1789,,,,,0.6945341229438782,,,,,,,,,
6,,,,,1799,,,,,0.4519166052341461,,,,,,,,,
6,,,,,1809,,,,,0.44594454765319824,,,,,,,,,
6,,,,,1819,,,,,0.4655977189540863,,,,,,,,,
6,,,,,1829,,,,,1.0061826705932617,,,,,,,,,
6,,,,,1839,,,,,0.6619194149971008,,,,,,,,,
6,,,,,1849,,,,,0.4120725393295288,,,,,,,,,
6,,,,,1859,,,,,0.6332313418388367,,,,,,,,,
6,,,,,1869,,,,,0.3099706470966339,,,,,,,,,
6,,,,,1879,,,,,1.2221689224243164,,,,,,,,,
6,,,,,1889,,,,,0.38130366802215576,,,,,,,,,
,,,,,364,,,,,,,,,,,,0.12895292043685913,,
,,,,,365,,,,,,,,,,,,0.3824053704738617,,
,,,,,366,,,,,,,,,,,,0.30354028940200806,,
,,,,,367,,,,,,,,,,,,0.48607152700424194,,
,,,,,368,,,,,,,,,,,,0.7957620620727539,,
,,,,,369,,,,,,,,,,,,0.8172993659973145,,
,,,,,370,,,,,,,,,,,,0.7142744660377502,,
,,,,,371,,,,,,,,,,,,0.7536738514900208,,
,,,,,372,,,,,,,,,,,,0.42202210426330566,,
,,,,,373,,,,,,,,,,,,0.089545339345932,,
,,,,,374,,,,,,,,,,,,0.15687966346740723,,
,,,,,375,,,,,,,,,,,,0.22589236497879028,,
,,,,,376,,,,,,,,,,,,0.21515287458896637,,
,,,,,377,,,,,,,,,,,,0.33604902029037476,,
,,,,,378,,,,,,,,,,,,0.8992801904678345,,
,,,,,379,,,,,,,,,,,,0.5786319971084595,,
,,,,,380,,,,,,,,,,,,0.6299521923065186,,
,,,,,381,,,,,,,,,,,,0.42858749628067017,,
,,,,,382,,,,,,,,,,,,0.2933964729309082,,
,,,,,383,,,,,,,,,,,,0.4621678590774536,,
,,,,,384,,,,,,,,,,,,0.4433117210865021,,
,,,,,385,,,,,,,,,,,,0.45868760347366333,,
,,,,,386,,,,,,,,,,,,0.30062517523765564,,
,,,,,387,,,,,,,,,,,,0.26444920897483826,,
,,,,,388,,,,,,,,,,,,0.2104724645614624,,
,,,,,389,,,,,,,,,,,,0.482615202665329,,
,,,,,390,,,,,,,,,,,,0.2846447825431824,,
,,,,,391,,,,,,,,,,,,0.3551188111305237,,
,,,,,392,,,,,,,,,,,,0.6033518314361572,,
,,,,,393,,,,,,,,,,,,0.8633757829666138,,
,,,,,394,,,,,,,,,,,,1.0007531642913818,,
,,,,,395,,,,,,,,,,,,1.5049262046813965,,
,,,,,396,,,,,,,,,,,,0.7028392553329468,,
,,,,,397,,,,,,,,,,,,0.450880229473114,,
,,,,,398,,,,,,,,,,,,0.5656876564025879,,
,,,,,399,,,,,,,,,,,,0.8746327757835388,,
,,,,,400,,,,,,,,,,,,1.7813624143600464,,
,,,,,401,,,,,,,,,,,,0.625317394733429,,
,,,,,402,,,,,,,,,,,,0.44081830978393555,,
,,,,,403,,,,,,,,,,,,1.2291512489318848,,
,,,,,404,,,,,,,,,,,,1.4354736804962158,,
,,,,,405,,,,,,,,,,,,0.9847248792648315,,
,,,,,406,,,,,,,,,,,,0.8024563789367676,,
,,,,,407,,,,,,,,,,,,0.7182257175445557,,
,,,,,408,,,,,,,,,,,,0.04127967730164528,,
,,,,,409,,,,,,,,,,,,0.09755265712738037,,
,,,,,410,,,,,,,,,,,,0.14167088270187378,,
,,,,,411,,,,,,,,,,,,0.35592055320739746,,
,,,,,412,,,,,,,,,,,,0.5465084314346313,,
,,,,,413,,,,,,,,,,,,0.4634508490562439,,
,,,,,414,,,,,,,,,,,,1.4732825756072998,,
,,,,,415,,,,,,,,,,,,1.277639389038086,,
,,,,,416,,,,,,,,,,,,0.3091166615486145,,
,,,,,417,,,,,,,,,,,,0.5813455581665039,,
,,,,,418,,,,,,,,,,,,1.5302519798278809,,
,,,,,419,,,,,,,,,,,,1.245408535003662,,
,,,,,420,,,,,,,,,,,,1.1979063749313354,,
,,,,,421,,,,,,,,,,,,1.4631834030151367,,
,,,,,422,,,,,,,,,,,,2.3672990798950195,,
,,,,,423,,,,,,,,,,,,2.4249134063720703,,
,,,,,424,,,,,,,,,,,,1.800261378288269,,
6,,,,,1889,,,,,,,,0.7753018140792847,0.4291781187057495,0.4291781187057495,0.7183676362037659,,0.32613545656204224,0.7183676362037659
6,,0.09033700823783875,0.1320505142211914,0.18764378130435944,1889,0.0019295754609629512,0.40205103158950806,0.40205103158950806,0.6412394642829895,,0.2612006664276123,0.6393099427223206,,,,,,,
,0.00029967204408281613,,,,1890,,,,,,,,,,,,,,
7,,,,,1899,,,,,0.7369541525840759,,,,,,,,,
7,,,,,1909,,,,,0.618273138999939,,,,,,,,,
7,,,,,1919,,,,,1.1514647006988525,,,,,,,,,
7,,,,,1929,,,,,0.49524152278900146,,,,,,,,,
7,,,,,1939,,,,,0.47344744205474854,,,,,,,,,
7,,,,,1949,,,,,0.949374258518219,,,,,,,,,
7,,,,,1959,,,,,0.890865683555603,,,,,,,,,
7,,,,,1969,,,,,0.9270313382148743,,,,,,,,,
7,,,,,1979,,,,,0.6786479353904724,,,,,,,,,
7,,,,,1989,,,,,0.4809626042842865,,,,,,,,,
7,,,,,1999,,,,,0.34099870920181274,,,,,,,,,
7,,,,,2009,,,,,0.29392316937446594,,,,,,,,,
7,,,,,2019,,,,,0.41003653407096863,,,,,,,,,
7,,,,,2029,,,,,0.9452601671218872,,,,,,,,,
7,,,,,2039,,,,,0.5167869925498962,,,,,,,,,
7,,,,,2049,,,,,0.3364933133125305,,,,,,,,,
7,,,,,2059,,,,,1.0150082111358643,,,,,,,,,
7,,,,,2069,,,,,0.825989842414856,,,,,,,,,
7,,,,,2079,,,,,1.0014466047286987,,,,,,,,,
7,,,,,2089,,,,,0.9547268152236938,,,,,,,,,
7,,,,,2099,,,,,1.0088715553283691,,,,,,,,,
7,,,,,2109,,,,,0.32478752732276917,,,,,,,,,
7,,,,,2119,,,,,0.9777882099151611,,,,,,,,,
7,,,,,2129,,,,,0.5285863280296326,,,,,,,,,
7,,,,,2139,,,,,0.7378256320953369,,,,,,,,,
7,,,,,2149,,,,,0.3702266216278076,,,,,,,,,
7,,,,,2159,,,,,0.41594254970550537,,,,,,,,,
,,,,,425,,,,,,,,,,,,0.09895449131727219,,
,,,,,426,,,,,,,,,,,,0.31743282079696655,,
,,,,,427,,,,,,,,,,,,0.2598969340324402,,
,,,,,428,,,,,,,,,,,,0.4051445424556732,,
,,,,,429,,,,,,,,,,,,0.67887282371521,,
,,,,,430,,,,,,,,,,,,0.7036482691764832,,
,,,,,431,,,,,,,,,,,,0.6620804071426392,,
,,,,,432,,,,,,,,,,,,0.640230655670166,,
,,,,,433,,,,,,,,,,,,0.36901479959487915,,
,,,,,434,,,,,,,,,,,,0.0827769860625267,,
,,,,,435,,,,,,,,,,,,0.16645875573158264,,
,,,,,436,,,,,,,,,,,,0.22235965728759766,,
,,,,,437,,,,,,,,,,,,0.21338067948818207,,
,,,,,438,,,,,,,,,,,,0.38006675243377686,,
,,,,,439,,,,,,,,,,,,0.8485584855079651,,
,,,,,440,,,,,,,,,,,,0.5314202308654785,,
,,,,,441,,,,,,,,,,,,0.5836422443389893,,
,,,,,442,,,,,,,,,,,,0.3737432658672333,,
,,,,,443,,,,,,,,,,,,0.34825336933135986,,
,,,,,444,,,,,,,,,,,,0.43918049335479736,,
,,,,,445,,,,,,,,,,,,0.3970860242843628,,
,,,,,446,,,,,,,,,,,,0.3968103229999542,,
,,,,,447,,,,,,,,,,,,0.2992696762084961,,
,,,,,448,,,,,,,,,,,,0.22656004130840302,,
,,,,,449,,,,,,,,,,,,0.18612095713615417,,
,,,,,450,,,,,,,,,,,,0.4067404866218567,,
,,,,,451,,,,,,,,,,,,0.27649617195129395,,
,,,,,452,,,,,,,,,,,,0.35122549533843994,,
,,,,,453,,,,,,,,,,,,0.5966249704360962,,
,,,,,454,,,,,,,,,,,,0.9541680216789246,,
,,,,,455,,,,,,,,,,,,0.9312577247619629,,
,,,,,456,,,,,,,,,,,,1.611389398574829,,
,,,,,457,,,,,,,,,,,,0.7284252643585205,,
,,,,,458,,,,,,,,,,,,0.5726848244667053,,
,,,,,459,,,,,,,,,,,,0.7208617925643921,,
,,,,,460,,,,,,,,,,,,0.9983556866645813,,
,,,,,461,,,,,,,,,,,,1.7875826358795166,,
,,,,,462,,,,,,,,,,,,0.7467901110649109,,
,,,,,463,,,,,,,,,,,,0.4770607352256775,,
,,,,,464,,,,,,,,,,,,1.0603179931640625,,
,,,,,465,,,,,,,,,,,,1.4751076698303223,,
,,,,,466,,,,,,,,,,,,1.1300405263900757,,
,,,,,467,,,,,,,,,,,,0.9084361791610718,,
,,,,,468,,,,,,,,,,,,0.8720185160636902,,
,,,,,469,,,,,,,,,,,,0.04229884222149849,,
,,,,,470,,,,,,,,,,,,0.11348852515220642,,
,,,,,471,,,,,,,,,,,,0.17269709706306458,,
,,,,,472,,,,,,,,,,,,0.5074459910392761,,
,,,,,473,,,,,,,,,,,,0.8053826093673706,,
,,,,,474,,,,,,,,,,,,0.5288257598876953,,
,,,,,475,,,,,,,,,,,,0.7905377745628357,,
,,,,,476,,,,,,,,,,,,0.6352856755256653,,
,,,,,477,,,,,,,,,,,,0.17873626947402954,,
,,,,,478,,,,,,,,,,,,0.5180598497390747,,
,,,,,479,,,,,,,,,,,,1.302428960800171,,
,,,,,480,,,,,,,,,,,,1.118801474571228,,
,,,,,481,,,,,,,,,,,,1.1179405450820923,,
,,,,,482,,,,,,,,,,,,1.3733787536621094,,
,,,,,483,,,,,,,,,,,,2.0230069160461426,,
,,,,,484,,,,,,,,,,,,2.1970653533935547,,
,,,,,485,,,,,,,,,,,,1.9028388261795044,,
7,,,,,2159,,,,,,,,0.7898582220077515,0.437873899936676,0.437873899936676,0.684668242931366,,0.3426288664340973,0.684668242931366
7,,0.08756875991821289,0.1269347220659256,0.1827942430973053,2159,0.0018945663468912244,0.39727783203125,0.39727783203125,0.6272486448287964,,0.24659575521945953,0.6253539323806763,,,,,,,
,0.0002992624353817517,,,,2160,,,,,,,,,,,,,,
8,,,,,2169,,,,,0.32537931203842163,,,,,,,,,
8,,,,,2179,,,,,1.0233174562454224,,,,,,,,,
8,,,,,2189,,,,,0.36790674924850464,,,,,,,,,
8,,,,,2199,,,,,0.35142722725868225,,,,,,,,,
8,,,,,2209,,,,,0.9897973537445068,,,,,,,,,
8,,,,,2219,,,,,0.41481924057006836,,,,,,,,,
8,,,,,2229,,,,,0.310133159160614,,,,,,,,,
8,,,,,2239,,,,,0.49125561118125916,,,,,,,,,
8,,,,,2249,,,,,0.36391106247901917,,,,,,,,,
8,,,,,2259,,,,,0.9656134843826294,,,,,,,,,
8,,,,,2269,,,,,0.26667752861976624,,,,,,,,,
8,,,,,2279,,,,,0.3766990005970001,,,,,,,,,
8,,,,,2289,,,,,0.48145684599876404,,,,,,,,,
8,,,,,2299,,,,,1.0099434852600098,,,,,,,,,
8,,,,,2309,,,,,0.309606671333313,,,,,,,,,
8,,,,,2319,,,,,0.9496917724609375,,,,,,,,,
8,,,,,2329,,,,,0.34116533398628235,,,,,,,,,
8,,,,,2339,,,,,0.35219427943229675,,,,,,,,,
8,,,,,2349,,,,,0.3400554060935974,,,,,,,,,
8,,,,,2359,,,,,0.27013105154037476,,,,,,,,,
8,,,,,2369,,,,,0.40400195121765137,,,,,,,,,
8,,,,,2379,,,,,0.968116044998169,,,,,,,,,
8,,,,,2389,,,,,0.8995451331138611,,,,,,,,,
8,,,,,2399,,,,,0.313602477312088,,,,,,,,,
8,,,,,2409,,,,,0.35300686955451965,,,,,,,,,
8,,,,,2419,,,,,0.27032819390296936,,,,,,,,,
8,,,,,2429,,,,,0.6965689659118652,,,,,,,,,
,,,,,486,,,,,,,,,,,,0.06551593542098999,,
,,,,,487,,,,,,,,,,,,0.24582119286060333,,
,,,,,488,,,,,,,,,,,,0.19334855675697327,,
,,,,,489,,,,,,,,,,,,0.32764291763305664,,
,,,,,490,,,,,,,,,,,,0.5689369440078735,,
,,,,,491,,,,,,,,,,,,0.6531233787536621,,
,,,,,492,,,,,,,,,,,,0.5334101319313049,,
,,,,,493,,,,,,,,,,,,0.5528749227523804,,
,,,,,494,,,,,,,,,,,,0.2821653187274933,,
,,,,,495,,,,,,,,,,,,0.055645592510700226,,
,,,,,496,,,,,,,,,,,,0.10636285692453384,,
,,,,,497,,,,,,,,,,,,0.17219243943691254,,
,,,,,498,,,,,,,,,,,,0.14669635891914368,,
,,,,,499,,,,,,,,,,,,0.26713523268699646,,
,,,,,500,,,,,,,,,,,,0.7157626152038574,,
,,,,,501,,,,,,,,,,,,0.39807844161987305,,
,,,,,502,,,,,,,,,,,,0.41217780113220215,,
,,,,,503,,,,,,,,,,,,0.26824310421943665,,
,,,,,504,,,,,,,,,,,,0.18735423684120178,,
,,,,,505,,,,,,,,,,,,0.33365127444267273,,
,,,,,506,,,,,,,,,,,,0.3361891508102417,,
,,,,,507,,,,,,,,,,,,0.30015671253204346,,
,,,,,508,,,,,,,,,,,,0.19044148921966553,,
,,,,,509,,,,,,,,,,,,0.18187198042869568,,
,,,,,510,,,,,,,,,,,,0.14706334471702576,,
,,,,,511,,,,,,,,,,,,0.3668949007987976,,
,,,,,512,,,,,,,,,,,,0.20353759825229645,,
,,,,,513,,,,,,,,,,,,0.2504809498786926,,
,,,,,514,,,,,,,,,,,,0.630538821220398,,
,,,,,515,,,,,,,,,,,,1.151709794998169,,
,,,,,516,,,,,,,,,,,,1.2755398750305176,,
,,,,,517,,,,,,,,,,,,1.856353759765625,,
,,,,,518,,,,,,,,,,,,1.0120956897735596,,
,,,,,519,,,,,,,,,,,,0.5213847160339355,,
,,,,,520,,,,,,,,,,,,0.7586815357208252,,
,,,,,521,,,,,,,,,,,,1.2021474838256836,,
,,,,,522,,,,,,,,,,,,2.3835747241973877,,
,,,,,523,,,,,,,,,,,,1.2006218433380127,,
,,,,,524,,,,,,,,,,,,0.6235412359237671,,
,,,,,525,,,,,,,,,,,,1.4664523601531982,,
,,,,,526,,,,,,,,,,,,1.5751562118530273,,
,,,,,527,,,,,,,,,,,,1.62880539894104,,
,,,,,528,,,,,,,,,,,,1.2438522577285767,,
,,,,,529,,,,,,,,,,,,0.9990664124488831,,
,,,,,530,,,,,,,,,,,,0.04148172587156296,,
,,,,,531,,,,,,,,,,,,0.10902202874422073,,
,,,,,532,,,,,,,,,,,,0.18409675359725952,,
,,,,,533,,,,,,,,,,,,0.44234606623649597,,
,,,,,534,,,,,,,,,,,,0.717504620552063,,
,,,,,535,,,,,,,,,,,,0.4352642893791199,,
,,,,,536,,,,,,,,,,,,1.0242559909820557,,
,,,,,537,,,,,,,,,,,,0.8052524328231812,,
,,,,,538,,,,,,,,,,,,0.17615069448947906,,
,,,,,539,,,,,,,,,,,,0.4706788659095764,,
,,,,,540,,,,,,,,,,,,1.2758307456970215,,
,,,,,541,,,,,,,,,,,,1.1166887283325195,,
,,,,,542,,,,,,,,,,,,1.096010446548462,,
,,,,,543,,,,,,,,,,,,1.4228332042694092,,
,,,,,544,,,,,,,,,,,,2.0269923210144043,,
,,,,,545,,,,,,,,,,,,2.3660190105438232,,
,,,,,546,,,,,,,,,,,,1.9390432834625244,,
8,,,,,2429,,,,,,,,0.7894479632377625,0.43926435708999634,0.43926435708999634,0.7154388427734375,,0.30702000856399536,0.7154388427734375
8,,0.08523096889257431,0.12236349284648895,0.1773686707019806,2429,0.0018585959915071726,0.4167430102825165,0.4167430102825165,0.6037909388542175,,0.2780436873435974,0.6019324660301208,,,,,,,
,0.00029868961039904624,,,,2430,,,,,,,,,,,,,,
9,,,,,2439,,,,,0.9003069400787354,,,,,,,,,
9,,,,,2449,,,,,0.633271336555481,,,,,,,,,
9,,,,,2459,,,,,0.23628081381320953,,,,,,,,,
9,,,,,2469,,,,,0.6326230764389038,,,,,,,,,
9,,,,,2479,,,,,0.507737398147583,,,,,,,,,
9,,,,,2489,,,,,0.5426095128059387,,,,,,,,,
9,,,,,2499,,,,,0.9268843531608582,,,,,,,,,
9,,,,,2509,,,,,0.4824380576610565,,,,,,,,,
9,,,,,2519,,,,,0.35158807039260864,,,,,,,,,
9,,,,,2529,,,,,0.3231150507926941,,,,,,,,,
9,,,,,2539,,,,,1.158644437789917,,,,,,,,,
9,,,,,2549,,,,,0.7548462748527527,,,,,,,,,
9,,,,,2559,,,,,0.28875821828842163,,,,,,,,,
9,,,,,2569,,,,,1.0698034763336182,,,,,,,,,
9,,,,,2579,,,,,0.27567580342292786,,,,,,,,,
9,,,,,2589,,,,,0.31130915880203247,,,,,,,,,
9,,,,,2599,,,,,0.5916905403137207,,,,,,,,,
9,,,,,2609,,,,,0.4322143495082855,,,,,,,,,
9,,,,,2619,,,,,0.2650821805000305,,,,,,,,,
9,,,,,2629,,,,,0.9914112091064453,,,,,,,,,
9,,,,,2639,,,,,0.5345450043678284,,,,,,,,,
9,,,,,2649,,,,,0.5753223896026611,,,,,,,,,
9,,,,,2659,,,,,0.2557778060436249,,,,,,,,,
9,,,,,2669,,,,,0.27484217286109924,,,,,,,,,
9,,,,,2679,,,,,0.4907955527305603,,,,,,,,,
9,,,,,2689,,,,,0.6401939988136292,,,,,,,,,
9,,,,,2699,,,,,1.0253506898880005,,,,,,,,,
,,,,,547,,,,,,,,,,,,0.06754186749458313,,
,,,,,548,,,,,,,,,,,,0.2306755930185318,,
,,,,,549,,,,,,,,,,,,0.19062766432762146,,
,,,,,550,,,,,,,,,,,,0.35837608575820923,,
,,,,,551,,,,,,,,,,,,0.6292608976364136,,
,,,,,552,,,,,,,,,,,,0.7066323161125183,,
,,,,,553,,,,,,,,,,,,0.5970034003257751,,
,,,,,554,,,,,,,,,,,,0.6779766082763672,,
,,,,,555,,,,,,,,,,,,0.3232741355895996,,
,,,,,556,,,,,,,,,,,,0.05774939805269241,,
,,,,,557,,,,,,,,,,,,0.12576012313365936,,
,,,,,558,,,,,,,,,,,,0.1809648871421814,,
,,,,,559,,,,,,,,,,,,0.15766014158725739,,
,,,,,560,,,,,,,,,,,,0.301164448261261,,
,,,,,561,,,,,,,,,,,,0.8189504146575928,,
,,,,,562,,,,,,,,,,,,0.4798665940761566,,
,,,,,563,,,,,,,,,,,,0.5118180513381958,,
,,,,,564,,,,,,,,,,,,0.30369889736175537,,
,,,,,565,,,,,,,,,,,,0.2392731010913849,,
,,,,,566,,,,,,,,,,,,0.3538532257080078,,
,,,,,567,,,,,,,,,,,,0.37667620182037354,,
,,,,,568,,,,,,,,,,,,0.30206960439682007,,
,,,,,569,,,,,,,,,,,,0.2094421088695526,,
,,,,,570,,,,,,,,,,,,0.19366928935050964,,
,,,,,571,,,,,,,,,,,,0.15339873731136322,,
,,,,,572,,,,,,,,,,,,0.39536237716674805,,
,,,,,573,,,,,,,,,,,,0.19932375848293304,,
,,,,,574,,,,,,,,,,,,0.23899033665657043,,
,,,,,575,,,,,,,,,,,,0.5310846567153931,,
,,,,,576,,,,,,,,,,,,0.8648043870925903,,
,,,,,577,,,,,,,,,,,,1.0040671825408936,,
,,,,,578,,,,,,,,,,,,1.5162110328674316,,
,,,,,579,,,,,,,,,,,,0.6865453720092773,,
,,,,,580,,,,,,,,,,,,0.3596596121788025,,
,,,,,581,,,,,,,,,,,,0.5485024452209473,,
,,,,,582,,,,,,,,,,,,1.0147337913513184,,
,,,,,583,,,,,,,,,,,,2.503603935241699,,
,,,,,584,,,,,,,,,,,,0.7726240158081055,,
