epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
1,,,,4779,,,,,,,,,,,0.18972504138946533,,,,,,,,,,,,
1,,,,4799,,,,,,,,,,,0.13335010409355164,,,,,,,,,,,,
1,,,,4819,,,,,,,,,,,0.1213950514793396,,,,,,,,,,,,
1,,,,4839,,,,,,,,,,,0.14323997497558594,,,,,,,,,,,,
1,,,,4859,,,,,,,,,,,0.19318222999572754,,,,,,,,,,,,
1,,,,4879,,,,,,,,,,,0.3741028308868408,,,,,,,,,,,,
1,,,,4899,,,,,,,,,,,0.2314130961894989,,,,,,,,,,,,
1,,,,4919,,,,,,,,,,,0.12518934905529022,,,,,,,,,,,,
1,,,,4939,,,,,,,,,,,0.22958767414093018,,,,,,,,,,,,
1,,,,4959,,,,,,,,,,,0.09017637372016907,,,,,,,,,,,,
1,,,,4979,,,,,,,,,,,0.22614192962646484,,,,,,,,,,,,
1,,,,4999,,,,,,,,,,,0.24439217150211334,,,,,,,,,,,,
1,,,,5019,,,,,,,,,,,0.12888601422309875,,,,,,,,,,,,
1,,,,5039,,,,,,,,,,,0.10551193356513977,,,,,,,,,,,,
1,,,,5059,,,,,,,,,,,0.14531511068344116,,,,,,,,,,,,
1,,,,5079,,,,,,,,,,,0.3496958017349243,,,,,,,,,,,,
1,,,,5099,,,,,,,,,,,0.5809053182601929,,,,,,,,,,,,
1,,,,5119,,,,,,,,,,,0.14425984025001526,,,,,,,,,,,,
1,,,,5139,,,,,,,,,,,0.1828809231519699,,,,,,,,,,,,
1,,,,5159,,,,,,,,,,,0.11531098932027817,,,,,,,,,,,,
1,,,,5179,,,,,,,,,,,0.17103788256645203,,,,,,,,,,,,
1,,,,5199,,,,,,,,,,,0.47154080867767334,,,,,,,,,,,,
1,,,,5219,,,,,,,,,,,0.29984843730926514,,,,,,,,,,,,
1,,,,5239,,,,,,,,,,,0.18081225454807281,,,,,,,,,,,,
1,,,,5259,,,,,,,,,,,0.09393790364265442,,,,,,,,,,,,
1,,,,5279,,,,,,,,,,,0.09177648276090622,,,,,,,,,,,,
1,,,,5299,,,,,,,,,,,0.3216656446456909,,,,,,,,,,,,
1,,,,5319,,,,,,,,,,,0.18822389841079712,,,,,,,,,,,,
1,,,,5339,,,,,,,,,,,0.236659973859787,,,,,,,,,,,,
1,,,,5359,,,,,,,,,,,0.22321367263793945,,,,,,,,,,,,
1,,,,5379,,,,,,,,,,,0.1322820633649826,,,,,,,,,,,,
1,,,,5399,,,,,,,,,,,0.16961845755577087,,,,,,,,,,,,
1,,,,5419,,,,,,,,,,,0.19008995592594147,,,,,,,,,,,,
1,,,,5439,,,,,,,,,,,0.0936693474650383,,,,,,,,,,,,
1,,,,5459,,,,,,,,,,,0.2895439863204956,,,,,,,,,,,,
1,,,,5479,,,,,,,,,,,0.13880810141563416,,,,,,,,,,,,
1,,,,5499,,,,,,,,,,,0.1372499316930771,,,,,,,,,,,,
1,,,,5519,,,,,,,,,,,0.07323862612247467,,,,,,,,,,,,
1,,,,5539,,,,,,,,,,,0.1514747142791748,,,,,,,,,,,,
1,,,,5559,,,,,,,,,,,0.27328237891197205,,,,,,,,,,,,
1,,,,5579,,,,,,,,,,,0.12779676914215088,,,,,,,,,,,,
1,,,,5599,,,,,,,,,,,0.15418770909309387,,,,,,,,,,,,
1,,,,5619,,,,,,,,,,,0.2154531180858612,,,,,,,,,,,,
1,,,,5639,,,,,,,,,,,0.16334229707717896,,,,,,,,,,,,
1,,,,5659,,,,,,,,,,,0.25663959980010986,,,,,,,,,,,,
1,,,,5679,,,,,,,,,,,0.14452394843101501,,,,,,,,,,,,
1,,,,5699,,,,,,,,,,,0.29987823963165283,,,,,,,,,,,,
1,,,,5719,,,,,,,,,,,0.28029918670654297,,,,,,,,,,,,
1,,,,5739,,,,,,,,,,,0.287895143032074,,,,,,,,,,,,
1,,,,5759,,,,,,,,,,,0.1283687949180603,,,,,,,,,,,,
1,,,,5779,,,,,,,,,,,0.31204330921173096,,,,,,,,,,,,
1,,,,5799,,,,,,,,,,,0.16312642395496368,,,,,,,,,,,,
1,,,,5819,,,,,,,,,,,0.34983572363853455,,,,,,,,,,,,
1,,,,5839,,,,,,,,,,,0.26642298698425293,,,,,,,,,,,,
1,,,,5859,,,,,,,,,,,0.12762679159641266,,,,,,,,,,,,
1,,,,5879,,,,,,,,,,,0.14439815282821655,,,,,,,,,,,,
1,,,,5899,,,,,,,,,,,0.15930813550949097,,,,,,,,,,,,
1,,,,5919,,,,,,,,,,,0.1123238354921341,,,,,,,,,,,,
1,,,,5939,,,,,,,,,,,0.0672239288687706,,,,,,,,,,,,
1,,,,5959,,,,,,,,,,,0.14490339159965515,,,,,,,,,,,,
1,,,,5979,,,,,,,,,,,0.2273392677307129,,,,,,,,,,,,
1,,,,5999,,,,,,,,,,,0.12608924508094788,,,,,,,,,,,,
1,,,,6019,,,,,,,,,,,0.21967041492462158,,,,,,,,,,,,
1,,,,6039,,,,,,,,,,,0.16898196935653687,,,,,,,,,,,,
1,,,,6059,,,,,,,,,,,0.15398135781288147,,,,,,,,,,,,
1,,,,6079,,,,,,,,,,,0.09236367046833038,,,,,,,,,,,,
1,,,,6099,,,,,,,,,,,0.12465205788612366,,,,,,,,,,,,
1,,,,6119,,,,,,,,,,,0.31803441047668457,,,,,,,,,,,,
1,,,,6139,,,,,,,,,,,0.09268821775913239,,,,,,,,,,,,
1,,,,6159,,,,,,,,,,,0.1322123259305954,,,,,,,,,,,,
1,,,,6179,,,,,,,,,,,0.08616089075803757,,,,,,,,,,,,
1,,,,6199,,,,,,,,,,,0.10964426398277283,,,,,,,,,,,,
1,,,,6219,,,,,,,,,,,0.11651814728975296,,,,,,,,,,,,
1,,,,6239,,,,,,,,,,,0.36600643396377563,,,,,,,,,,,,
1,,,,6259,,,,,,,,,,,0.20173902809619904,,,,,,,,,,,,
1,,,,6279,,,,,,,,,,,0.10380908846855164,,,,,,,,,,,,
1,,,,6299,,,,,,,,,,,0.25839200615882874,,,,,,,,,,,,
1,,,,6319,,,,,,,,,,,0.17704753577709198,,,,,,,,,,,,
1,,,,6339,,,,,,,,,,,0.13914358615875244,,,,,,,,,,,,
1,,,,6359,,,,,,,,,,,0.23491819202899933,,,,,,,,,,,,
1,,,,6379,,,,,,,,,,,0.2323850691318512,,,,,,,,,,,,
1,,,,6399,,,,,,,,,,,0.11732634902000427,,,,,,,,,,,,
1,,,,6419,,,,,,,,,,,0.14451181888580322,,,,,,,,,,,,
1,,,,6439,,,,,,,,,,,0.17319023609161377,,,,,,,,,,,,
1,,,,6459,,,,,,,,,,,0.33840125799179077,,,,,,,,,,,,
1,,,,6479,,,,,,,,,,,0.1299332082271576,,,,,,,,,,,,
1,,,,6499,,,,,,,,,,,0.10854146629571915,,,,,,,,,,,,
1,,,,6519,,,,,,,,,,,0.11294335871934891,,,,,,,,,,,,
1,,,,6539,,,,,,,,,,,0.1699226200580597,,,,,,,,,,,,
1,,,,6559,,,,,,,,,,,0.33387309312820435,,,,,,,,,,,,
